pair_type,stem_a,stem_b,frame_gap,grayscale_correlation,dhash_hamming,split_relation
random_baseline,000013_016_suppl_00000381,002120,1739,-0.1128290444612503,29,both_train
random_baseline,000013_017_00000063,001210,1147,0.08759710192680359,31,cross_split
random_baseline,000013_017_00000187,003133,2946,0.09312979876995087,33,both_train
random_baseline,000013_021_00000083,000752,669,-0.5118771195411682,37,both_train
random_baseline,000013_021_00000083,003425,3342,-0.2737542688846588,45,both_train
random_baseline,000013_023_00000075,003532,3457,-0.20746205747127533,33,both_train
random_baseline,000013_023_00000223,000336,113,-0.18058708310127258,37,both_train
random_baseline,000013_025_00000001,003529,3528,0.08912807703018188,29,both_train
random_baseline,000013_030_00000001,000744,743,-0.25421077013015747,43,both_train
random_baseline,000013_030_00000001,003093,3092,0.049041781574487686,23,both_train
random_baseline,000013_030_00000001,hehe_221_000002_041_00000050,49,0.47091221809387207,24,both_train
random_baseline,000013_030_00000063,001156,1093,-0.24643296003341675,39,both_train
random_baseline,000013_030_00000187,001803,1616,0.1521708369255066,27,both_train
random_baseline,000013_033_00000001,003162,3161,0.011832717806100845,33,both_train
random_baseline,000013_034_00000001,shuming_278_00000186,185,0.09578879177570343,36,cross_split
random_baseline,000013_034_00000069,shuming_245_00000415,346,-0.2604752779006958,34,both_train
random_baseline,000013_040_00000001,003965,3964,0.09295400232076645,34,both_train
random_baseline,000013_040_suppl_00000333,shuming_1169_00000086,247,0.16996660828590393,32,both_train
random_baseline,000013_045_00000343,shuming_1069_00000322,21,-0.2141241431236267,44,both_train
random_baseline,000013_045_suppl_00000571,000328,243,-0.006995256990194321,27,both_train
random_baseline,000013_046_00000001,002668,2667,0.06983579695224762,28,both_train
random_baseline,000013_046_00000202,000016_027_00000281,79,-0.17004035413265228,35,both_train
random_baseline,000013_046_00000202,001411,1209,0.0174374021589756,32,both_train
random_baseline,000013_047_00000223,001156,933,-0.2850992679595947,27,both_train
random_baseline,000013_047_00000223,001743,1520,0.29884934425354004,35,both_train
random_baseline,000013_048_00000001,000017_015_suppl_00000162,161,0.031538061797618866,34,both_train
random_baseline,000013_048_suppl_00000180,000597,417,-0.1441834717988968,27,both_train
random_baseline,000013_052_00000193,000021_004_00000129,64,-0.21060270071029663,35,both_train
random_baseline,000013_052_suppl_00000323,003093,2770,-0.10565732419490814,23,both_train
random_baseline,000013_056_00000281,002724,2443,0.3312773108482361,35,both_train
random_baseline,000014_002_00000067,001157,1090,-0.08467065542936325,35,both_train
random_baseline,000014_011_00000060,000017_018_suppl_00000233,173,0.02466478943824768,26,both_train
random_baseline,000014_011_00000060,002876,2816,-0.192087322473526,33,cross_split
random_baseline,000014_014_suppl_00000356,hehe_48_00000001,355,-0.2143489271402359,39,both_train
random_baseline,000014_014_suppl_00000356,shuming_900_00000241,115,-0.13476529717445374,34,both_train
random_baseline,000014_015_00000285,001105,820,0.01844206266105175,24,both_train
random_baseline,000014_015_00000285,001131,846,0.4408046007156372,30,both_train
random_baseline,000014_016_00000001,000795,794,-0.21751633286476135,32,both_train
random_baseline,000014_018_00000143,001827,1684,0.029302895069122314,29,both_train
random_baseline,000014_018_00000143,003900,3757,-0.055516719818115234,32,cross_split
random_baseline,000014_022_suppl_00000340,000578,238,0.23360417783260345,35,both_train
random_baseline,000014_022_suppl_00000340,000666,326,0.4464271664619446,41,both_train
random_baseline,000014_023_00000208,003594,3386,0.15609855949878693,35,cross_split
random_baseline,000014_023_suppl_00000174,shuming_1318_00000225,51,-0.05031029134988785,35,both_train
random_baseline,000014_023_suppl_00000346,002345,1999,-0.23359772562980652,34,both_train
random_baseline,000014_024_00000071,000016_001_00000068,3,-0.24064099788665771,29,cross_split
random_baseline,000014_025_00000184,002741,2557,0.19708210229873657,28,both_train
random_baseline,000014_025_suppl_00000308,000023_001_00000001,307,-0.3650391101837158,36,both_train
random_baseline,000014_026_00000064,002065,2001,0.020983492955565453,34,both_train
random_baseline,000014_026_00000127,002013,1886,0.06828933954238892,35,both_train
random_baseline,000014_026_00000127,shuming_1063_00000147,20,0.39744460582733154,30,both_train
random_baseline,000014_026_00000190,000803,613,0.09369046986103058,28,cross_split
random_baseline,000014_032_00000068,000023_002_00000001,67,0.2573704123497009,30,both_train
random_baseline,000014_032_00000068,000707,639,0.3132047951221466,21,both_train
random_baseline,000014_032_00000068,003653,3585,-0.47938278317451477,29,both_train
random_baseline,000014_032_00000068,hehe_297_000002_074_00000075,7,-0.06874117255210876,34,both_train
random_baseline,000014_037_00000271,003273,3002,0.030609995126724243,30,both_train
random_baseline,000014_037_00000271,shuming_924_00000267,4,0.014716101810336113,37,both_train
random_baseline,000014_037_suppl_00000451,003056,2605,0.04328195005655289,30,cross_split
random_baseline,000014_037_suppl_00000451,shuming_225_00000136,315,-0.03778713941574097,33,both_train
random_baseline,000014_047_00000139,001829,1690,-0.32847529649734497,37,both_train
random_baseline,000014_047_suppl_00000349,shuming_90_00000328,21,0.27260565757751465,32,cross_split
random_baseline,000014_049_suppl_00000180,shuming_909_00000270,90,-0.20647504925727844,37,cross_split
random_baseline,000014_050_00000001,002145,2144,-0.06326896697282791,27,both_train
random_baseline,000014_050_00000137,shuming_411_00000031,106,-0.30694779753685,27,both_train
random_baseline,000014_050_suppl_00000172,hehe_195_000002_030_00000057,115,-0.005339889787137508,39,both_train
random_baseline,000014_051_suppl_00000171,003269,3098,0.12358810007572174,30,both_train
random_baseline,000014_051_suppl_00000171,shuming_22_00000135,36,0.22057150304317474,37,both_train
random_baseline,000014_052_00000001,000962,961,-0.15422794222831726,34,both_train
random_baseline,000014_052_00000131,000519,388,-0.4702339172363281,32,both_train
random_baseline,000014_053_suppl_00000165,002041,1876,0.05730331316590309,22,both_train
random_baseline,000014_060_00000001,shuming_1335_00000255,254,-0.21398767828941345,38,both_train
random_baseline,000014_062_00000001,000708,707,-0.09203018248081207,23,both_val
random_baseline,000014_064_00000135,001813,1678,-0.19985738396644592,29,both_train
random_baseline,000015_004_00000179,002286,2107,0.38191738724708557,28,both_train
random_baseline,000015_004_00000268,003419,3151,0.08116675913333893,31,both_train
random_baseline,000015_008_00000001,000224,223,0.19229087233543396,25,both_train
random_baseline,000015_008_00000001,003923,3922,0.4250618815422058,30,both_train
random_baseline,000016,000078,62,-0.06779028475284576,23,cross_split
random_baseline,000016_006_00000001,000016_039_00000190,189,0.11962021142244339,31,both_train
random_baseline,000016_006_00000001,001685,1684,0.13817821443080902,35,both_train
random_baseline,000016_006_00000253,001827,1574,0.1873646229505539,28,cross_split
random_baseline,000016_008_00000265,000615,350,-0.26832160353660583,33,both_train
random_baseline,000016_015_00000129,000021_004_00000193,64,-0.1974150687456131,42,both_train
random_baseline,000016_015_00000129,001395,1266,-0.08092091977596283,27,both_train
random_baseline,000016_016_00000129,000097,32,0.01571401208639145,34,cross_split
random_baseline,000016_016_00000257,000820,563,0.037074241787195206,33,cross_split
random_baseline,000016_016_00000257,001324,1067,-0.20039689540863037,38,cross_split
random_baseline,000016_016_00000257,003298,3041,0.0009935158304870129,27,cross_split
random_baseline,000016_016_suppl_00000324,002984,2660,0.028766022995114326,32,both_train
random_baseline,000016_021_00000001,shuming_1159_00000050,49,-0.04499276727437973,31,cross_split
random_baseline,000016_021_00000125,shuming_1029_00000248,123,0.03317590430378914,30,both_train
random_baseline,000016_021_suppl_00000156,shuming_306_00000136,20,0.08946603536605835,32,cross_split
random_baseline,000016_024_suppl_00000180,001865,1685,-0.19527283310890198,31,both_train
random_baseline,000016_024_suppl_00000180,002724,2544,0.004531301092356443,28,both_train
random_baseline,000016_028_00000257,001105,848,-0.30674248933792114,28,both_train
random_baseline,000016_033_00000208,002598,2390,-0.37748539447784424,28,both_train
random_baseline,000016_034_00000265,001275,1010,-0.2134704738855362,38,both_val
random_baseline,000016_034_suppl_00000330,002145,1815,0.12113816291093826,29,both_train
random_baseline,000016_036_suppl_00000363,000358,5,-0.023303788155317307,32,both_train
random_baseline,000016_036_suppl_00000363,001960,1597,-0.0048490953631699085,35,both_train
random_baseline,000016_036_suppl_00000363,shuming_608_00000031,332,-0.058147404342889786,36,both_train
random_baseline,000016_042_suppl_00000164,000522,358,0.09383447468280792,40,both_train
random_baseline,000016_043_suppl_00000147,hehe_107_000002_001_00000101,46,0.07392950356006622,33,cross_split
random_baseline,000016_043_suppl_00000292,001558,1266,0.25745171308517456,32,both_train
random_baseline,000016_043_suppl_00000292,shuming_174_00000200,92,0.15471327304840088,30,both_train
random_baseline,000016_043_suppl_00000292,shuming_386_00000007,285,-0.18358007073402405,38,cross_split
random_baseline,000016_044_00000085,003706,3621,-0.0632174164056778,28,both_train
random_baseline,000016_044_00000127,000017_020_00000001,126,-0.029104940593242645,32,both_train
random_baseline,000017_010_00000143,000182,39,-0.548332929611206,38,both_train
random_baseline,000017_010_00000143,hehe_244_000002_047_00000062,81,-0.4766343832015991,40,both_train
random_baseline,000017_011_00000297,hehe_131_000002_007_00000001,296,-0.2044728845357895,29,cross_split
random_baseline,000017_012_00000135,000023_008_00000202,67,-0.21449503302574158,30,cross_split
random_baseline,000017_012_00000202,001918,1716,-0.08963453769683838,37,both_train
random_baseline,000017_012_suppl_00000335,001326,991,-0.1131216436624527,27,both_train
random_baseline,000017_020_00000214,002159,1945,0.2022024691104889,30,both_train
random_baseline,000017_020_suppl_00000356,000660,304,0.26085197925567627,32,both_train
random_baseline,000017_020_suppl_00000356,003993,3637,0.20528312027454376,27,both_train
random_baseline,000017_021_00000265,000355,90,0.20122817158699036,26,both_train
random_baseline,000017_021_00000265,001265,1000,0.030821358785033226,29,both_train
random_baseline,000017_021_suppl_00000166,001035,869,-0.5064062476158142,35,both_train
random_baseline,000017_021_suppl_00000331,000051,280,-0.22700315713882446,37,cross_split
random_baseline,000018_001_00000155,003847,3692,-0.316089391708374,39,both_train
random_baseline,000018_001_00000232,000032,200,-0.10178914666175842,31,both_train
random_baseline,000018_001_00000232,000032_003_00000066,166,-0.2855273187160492,32,both_train
random_baseline,000018_001_00000232,shuming_1143_00000368,136,0.33749356865882874,33,both_train
random_baseline,000018_004_00000155,000066,89,0.4939638376235962,33,both_train
random_baseline,000018_004_00000155,001918,1763,-0.20576289296150208,40,both_train
random_baseline,000018_004_00000155,003154,2999,0.13321635127067566,37,both_train
random_baseline,000018_006_00000063,000032_027_00000037,26,0.3851313591003418,36,both_train
random_baseline,000018_006_00000063,shuming_839_00000041,22,-0.2422046661376953,26,cross_split
random_baseline,000018_006_00000187,000182,5,-0.4794324040412903,33,both_train
random_baseline,000018_007_00000001,002972,2971,0.0010550208389759064,31,both_train
random_baseline,000018_007_00000001,003338,3337,0.04488079994916916,30,both_train
random_baseline,000018_007_00000001,003343,3342,-0.013489820063114166,33,both_train
random_baseline,000018_007_00000139,000152,13,0.26648736000061035,37,both_train
random_baseline,000018_007_00000139,hehe_40_00000033,106,-0.07802923023700714,38,both_train
random_baseline,000018_007_00000139,shuming_1205_00000024,115,-0.13128501176834106,34,both_train
random_baseline,000018_008_00000261,hehe_240_000002_045_00000099,162,-0.023648208007216454,29,cross_split
random_baseline,000019_005_00000196,001112,916,0.13981954753398895,36,both_train
random_baseline,000019_009_00000141,shuming_37_00000261,120,0.3737185597419739,31,both_train
random_baseline,000019_014_00000001,000542,541,0.45876383781433105,40,both_train
random_baseline,000019_014_00000001,001210,1209,-0.11781205981969833,29,cross_split
random_baseline,000019_014_00000001,shuming_1001_00000447,446,0.023429024964571,24,both_train
random_baseline,000019_017_00000001,shuming_1189_00000082,81,0.10842078924179077,28,cross_split
random_baseline,000019_018_00000001,shuming_1096_00000023,22,0.10869534313678741,33,both_train
random_baseline,000019_018_00000049,002520,2471,0.1353975236415863,22,both_train
random_baseline,000019_018_00000145,002935,2790,0.10758662223815918,34,both_train
random_baseline,000019_029_00000205,000813,608,-0.07881686836481094,22,cross_split
random_baseline,000019_030_00000285,003731,3446,-0.10605262964963913,32,both_train
random_baseline,000020_010_00000023,000452,429,0.26835066080093384,34,both_train
random_baseline,000020_010_00000023,001789,1766,-0.003599323332309723,30,cross_split
random_baseline,000020_011_00000076,002888,2812,-0.23588673770427704,32,cross_split
random_baseline,000020_011_00000151,003900,3749,-0.10724909603595734,34,cross_split
random_baseline,000020_014_00000001,000987,986,0.32372981309890747,33,both_train
random_baseline,000020_014_00000001,001351,1350,0.08997337520122528,36,both_train
random_baseline,000020_015_00000127,003817,3690,0.16387999057769775,27,both_train
random_baseline,000020_015_00000253,000040,213,-0.1564977467060089,32,both_train
random_baseline,000020_015_00000253,001367,1114,-0.44420892000198364,25,both_train
random_baseline,000021_001_00000133,shuming_65_00000043,90,-0.022028785198926926,28,cross_split
random_baseline,000021_001_00000199,000745,546,0.3037889897823334,29,both_train
random_baseline,000021_001_00000265,002060,1795,-0.19370271265506744,40,both_train
random_baseline,000021_003_00000001,shuming_426_00000088,87,0.11456067115068436,40,cross_split
random_baseline,000021_004_00000065,002381,2316,0.5161287188529968,31,both_train
random_baseline,000021_004_00000193,002296,2103,0.5800203084945679,32,both_train
random_baseline,000021_004_00000193,003706,3513,-0.2609955370426178,36,both_train
random_baseline,000021_006_00000208,002097,1889,0.019527895376086235,31,both_train
random_baseline,000021_007_00000137,shuming_758_00000371,234,-0.050814948976039886,33,both_train
random_baseline,000021_014_00000131,shuming_173_00000150,19,-0.08200781792402267,36,both_train
random_baseline,000021_015_00000001,shuming_1199_00000559,558,0.014486106112599373,36,cross_split
random_baseline,000021_020_00000131,shuming_1253_00000257,126,0.2049393504858017,27,both_train
random_baseline,000021_021_00000028,shuming_156_00000368,340,-0.05108863115310669,29,both_train
random_baseline,000021_024_00000085,hehe_40_00000033,52,0.5982410311698914,24,both_train
random_baseline,000022_014_00000269,002877,2608,-0.36997246742248535,33,both_train
random_baseline,000023_001_00000082,002167,2085,0.21876071393489838,28,both_train
random_baseline,000023_001_00000325,003452,3127,0.6635197401046753,32,both_train
random_baseline,000023_002_00000001,shuming_736_00000331,330,-0.40049242973327637,41,cross_split
random_baseline,000023_002_00000285,000693,408,-0.3659123182296753,45,both_train
random_baseline,000023_005_00000070,002508,2438,-0.23045170307159424,31,both_train
random_baseline,000023_008_00000068,002372,2304,-0.0710744634270668,28,both_train
random_baseline,000023_008_00000068,003896,3828,0.13089533150196075,21,cross_split
random_baseline,000023_008_00000068,003958,3890,-0.14505717158317566,28,both_train
random_baseline,000023_008_00000269,003342,3073,0.2364104837179184,23,both_train
random_baseline,000023_012_00000085,002996,2911,-0.04200175777077675,29,cross_split
random_baseline,000023_012_00000085,shuming_780_00000323,238,0.039599038660526276,39,both_train
random_baseline,000023_012_00000169,003645,3476,0.03883003070950508,28,both_train
random_baseline,000031,002422,2391,0.17207632958889008,34,both_train
random_baseline,000031,shuming_420_00000156,125,-0.07866068184375763,31,both_train
random_baseline,000032_003_00000066,002437,2371,0.1656365692615509,27,both_train
random_baseline,000032_003_00000131,001039,908,0.005325922276824713,32,both_train
random_baseline,000032_027_00000013,shuming_1132_00000385,372,0.16594606637954712,30,both_train
random_baseline,000032_027_00000037,000868,831,-0.11785757541656494,38,both_train
random_baseline,000032_027_00000037,001763,1726,0.11569429934024811,30,both_train
random_baseline,000032_028_00000009,003422,3413,0.03246525675058365,36,both_train
random_baseline,000032_028_00000017,002078,2061,0.020684942603111267,26,both_train
random_baseline,000032_028_00000017,shuming_814_00000194,177,-0.015373003669083118,37,both_train
random_baseline,000032_029_00000001,hehe_258_000002_050_00000066,65,0.04056260362267494,36,cross_split
random_baseline,000037,000877,840,0.10519826412200928,30,both_train
random_baseline,000043,002725,2682,0.10790492594242096,28,both_train
random_baseline,000043,003930,3887,-0.08858446776866913,32,both_train
random_baseline,000045,003257,3212,-0.04789605736732483,33,both_train
random_baseline,000045,003570,3525,-0.4051888585090637,31,both_train
random_baseline,000051,002506,2455,0.03199821710586548,30,both_train
random_baseline,000105,000224,119,-0.5714641809463501,36,both_train
random_baseline,000105,shuming_1022_00000429,324,0.3029014766216278,29,both_train
random_baseline,000127,002496,2369,0.2972199320793152,30,both_train
random_baseline,000130,001148,1018,-0.37937670946121216,33,both_train
random_baseline,000130,001631,1501,0.3975923955440521,35,both_train
random_baseline,000130,shuming_1205_00000024,106,0.06310153007507324,32,both_train
random_baseline,000146,000500,354,0.04175347462296486,27,both_train
random_baseline,000146,001300,1154,0.07819387316703796,38,both_train
random_baseline,000146,001873,1727,0.06591229885816574,27,both_train
random_baseline,000152,002276,2124,0.22567923367023468,27,cross_split
random_baseline,000157,shuming_1265_00000063,94,0.05871458351612091,26,both_train
random_baseline,000173,001512,1339,-0.22208654880523682,26,both_train
random_baseline,000186,003733,3547,0.6595326662063599,40,both_train
random_baseline,000195,003133,2938,0.18345308303833008,39,both_train
random_baseline,000195,003543,3348,-0.39039283990859985,40,both_train
random_baseline,000242,000750,508,0.11189088225364685,27,both_train
random_baseline,000259,002425,2166,-0.3260820209980011,34,both_train
random_baseline,000261,003739,3478,0.02189524471759796,33,both_train
random_baseline,000266,003125,2859,-0.6304885149002075,34,both_train
random_baseline,000281,002940,2659,0.08213044703006744,30,both_train
random_baseline,000282,000892,610,0.3993557095527649,37,both_train
random_baseline,000284,hehe_111_000002_003_00000001,283,0.16298836469650269,33,cross_split
random_baseline,000289,002286,1997,0.15599718689918518,26,both_train
random_baseline,000289,002593,2304,0.30096375942230225,29,cross_split
random_baseline,000300,001800,1500,-0.2116103321313858,30,both_train
random_baseline,000303,000481,178,0.4664771556854248,22,both_train
random_baseline,000309,003022,2713,0.1677367091178894,30,both_train
random_baseline,000309,003770,3461,0.552925169467926,27,both_train
random_baseline,000311,002592,2281,-0.27843260765075684,35,both_train
random_baseline,000311,003279,2968,-0.5452619791030884,35,both_train
random_baseline,000313,hehe_176_000002_025_00000001,312,-0.2628978192806244,27,cross_split
random_baseline,000328,shuming_577_00000093,235,0.2370450496673584,31,both_train
random_baseline,000333,000355,22,-0.21681445837020874,35,both_train
random_baseline,000333,shuming_178_00000173,160,0.0010627210140228271,28,both_train
random_baseline,000345,002500,2155,0.047283098101615906,28,both_train
random_baseline,000348,001438,1090,0.10914655774831772,28,cross_split
random_baseline,000353,002671,2318,-0.022281426936388016,23,cross_split
random_baseline,000353,shuming_1242_00000015,338,0.04842148721218109,32,both_train
random_baseline,000358,001507,1149,0.26709532737731934,26,both_train
random_baseline,000363,hehe_118_000002_004_00000097,266,0.3746340870857239,24,both_train
random_baseline,000377,hehe_301_000002_076_00000042,335,-0.3248980641365051,32,cross_split
random_baseline,000377,shuming_1205_00000024,353,0.22645962238311768,32,both_train
random_baseline,000377,shuming_155_00000033,344,0.24940484762191772,30,both_train
random_baseline,000379,003987,3608,0.09022549539804459,33,cross_split
random_baseline,000380,001510,1130,-0.27397289872169495,33,both_train
random_baseline,000395,002102,1707,0.6657368540763855,24,both_train
random_baseline,000395,shuming_130_00000408,13,-0.04646151512861252,29,both_train
random_baseline,000404,003152,2748,-0.4423621892929077,36,both_train
random_baseline,000415,002677,2262,0.2855490446090698,37,both_train
random_baseline,000415,003134,2719,0.2006245255470276,32,both_train
random_baseline,000418,003723,3305,-0.18042206764221191,35,both_train
random_baseline,000422,001897,1475,-0.06108306720852852,30,both_train
random_baseline,000422,shuming_1282_00000093,329,-0.07336606085300446,30,both_train
random_baseline,000422,shuming_767_00000426,4,-0.3701465129852295,36,both_train
random_baseline,000429,shuming_1093_00000194,235,-0.1207372397184372,27,both_train
random_baseline,000433,000630,197,0.38897836208343506,26,both_train
random_baseline,000433,hehe_118_000002_004_00000097,336,-0.21084070205688477,28,both_train
random_baseline,000433,shuming_72_00000270,163,0.38433992862701416,27,both_train
random_baseline,000437,shuming_646_00000275,162,0.11287561058998108,29,both_train
random_baseline,000461,shuming_1189_00000082,379,-0.39202260971069336,31,cross_split
random_baseline,000463,001341,878,0.19566285610198975,35,both_train
random_baseline,000463,001362,899,0.10924052447080612,29,both_train
random_baseline,000481,shuming_580_00000043,438,0.1406189203262329,32,both_train
random_baseline,000481,shuming_9_00000357,124,-0.029943127185106277,21,both_train
random_baseline,000498,003642,3144,-0.3007185161113739,32,both_train
random_baseline,000500,000546,46,-0.08878554403781891,35,both_train
random_baseline,000508,shuming_381_00000195,313,-0.13997575640678406,34,both_train
random_baseline,000508,shuming_486_00000001,507,0.42264240980148315,32,both_train
random_baseline,000519,000808,289,-0.27200454473495483,33,both_train
random_baseline,000545,002296,1751,-0.4020113945007324,34,both_train
random_baseline,000548,003004,2456,0.09484559297561646,32,both_train
random_baseline,000580,002156,1576,-0.16155193746089935,27,both_train
random_baseline,000580,shuming_989_00000171,409,-0.14161930978298187,32,both_train
random_baseline,000586,003472,2886,0.4016985297203064,28,both_train
random_baseline,000586,shuming_505_00000027,559,0.49309954047203064,24,both_train
random_baseline,000597,shuming_1291_00000090,507,-0.028705019503831863,30,both_train
random_baseline,000599,003056,2457,0.028253700584173203,24,both_val
random_baseline,000605,002750,2145,-0.049550823867321014,41,cross_split
random_baseline,000605,shuming_1049_00000372,233,-0.05978111922740936,24,both_train
random_baseline,000615,002343,1728,-0.06302793323993683,36,both_train
random_baseline,000615,002750,2135,-0.10768865048885345,31,cross_split
random_baseline,000635,003535,2900,-0.4932251572608948,34,both_train
random_baseline,000644,shuming_1101_00000011,633,-0.14006704092025757,30,both_train
random_baseline,000656,000766,110,-0.26032906770706177,40,both_train
random_baseline,000666,001589,923,0.11866260319948196,38,both_train
random_baseline,000693,shuming_237_00000290,403,0.10797374695539474,32,both_train
random_baseline,000702,000984,282,0.01069992408156395,29,both_train
random_baseline,000708,shuming_783_00000248,460,0.2128140777349472,25,cross_split
random_baseline,000724,000958,234,0.1896204650402069,35,both_train
random_baseline,000738,001135,397,-0.4629175066947937,32,both_train
random_baseline,000750,001927,1177,-0.2634073495864868,33,cross_split
random_baseline,000750,shuming_381_00000195,555,-0.008769771084189415,31,both_train
random_baseline,000755,shuming_1074_00000208,547,-0.4409489035606384,36,both_train
random_baseline,000759,003162,2403,-0.051750291138887405,41,both_train
random_baseline,000764,001400,636,-0.132449209690094,34,both_train
random_baseline,000779,002888,2109,-0.22566868364810944,29,cross_split
random_baseline,000782,002037,1255,-0.06317635625600815,28,cross_split
random_baseline,000794,002232,1438,0.07775626331567764,33,both_train
random_baseline,000808,shuming_554_00000328,480,0.18015903234481812,26,both_train
random_baseline,000812,002158,1346,0.253378301858902,31,both_train
random_baseline,000812,003656,2844,0.17238232493400574,26,cross_split
random_baseline,000813,000836,23,0.2052217274904251,28,both_train
random_baseline,000813,shuming_607_00000371,442,-0.02976326458156109,28,cross_split
random_baseline,000820,003856,3036,0.17028400301933289,36,both_train
random_baseline,000836,shuming_9_00000357,479,-0.11905550956726074,29,both_train
random_baseline,000850,001151,301,0.19454286992549896,43,both_train
random_baseline,000850,002275,1425,-0.16502785682678223,28,both_train
random_baseline,000872,hehe_146_000002_010_00000166,706,-0.018512919545173645,29,cross_split
random_baseline,000889,001351,462,-0.1915292739868164,32,cross_split
random_baseline,000914,003965,3051,0.08106319606304169,33,both_train
random_baseline,000917,shuming_698_00000001,916,0.19053691625595093,37,both_train
random_baseline,000919,002143,1224,-0.32501956820487976,35,both_train
random_baseline,000920,003613,2693,-0.2569294273853302,34,cross_split
random_baseline,000926,003375,2449,-0.17038415372371674,30,both_train
random_baseline,000943,shuming_1205_00000024,919,0.00024469196796417236,38,both_train
random_baseline,000944,001453,509,0.07923950999975204,37,both_train
random_baseline,000944,002987,2043,-0.15686143934726715,29,both_train
random_baseline,000946,shuming_1102_00000132,814,0.3037380278110504,33,both_train
random_baseline,000952,shuming_147_00000179,773,-0.03872044384479523,37,both_train
random_baseline,000953,001767,814,-0.04510541260242462,32,both_train
random_baseline,000953,shuming_228_00000257,696,-0.17150208353996277,32,both_train
random_baseline,000958,003898,2940,-0.1865576058626175,31,cross_split
random_baseline,000976,002006,1030,0.00816010870039463,46,both_train
random_baseline,000976,shuming_864_00000195,781,0.49829795956611633,31,both_train
random_baseline,000982,shuming_1225_00000044,938,-0.10975796729326248,34,both_train
random_baseline,000987,shuming_1062_00000100,887,0.4077756404876709,36,both_train
random_baseline,001029,hehe_209_000002_033_00000133,896,-0.2180519700050354,36,cross_split
random_baseline,001033,003696,2663,0.05444822832942009,29,both_train
random_baseline,001035,003338,2303,-0.1849309653043747,28,both_train
random_baseline,001039,002996,1957,-0.03610865771770477,34,cross_split
random_baseline,001045,001965,920,0.00135066919028759,32,both_train
random_baseline,001047,shuming_694_00000171,876,-0.06782189756631851,32,both_train
random_baseline,001056,shuming_12_00000224,832,-0.17377743124961853,35,both_train
random_baseline,001063,002251,1188,-0.06569104641675949,28,both_train
random_baseline,001065,001927,862,0.1483089178800583,34,cross_split
random_baseline,001065,hehe_244_000002_047_00000062,1003,0.26005464792251587,30,both_train
random_baseline,001072,001372,300,0.15830007195472717,36,both_train
random_baseline,001072,shuming_250_00000253,819,0.11879052966833115,32,both_train
random_baseline,001075,003282,2207,0.30767613649368286,36,both_train
random_baseline,001075,shuming_694_00000171,904,0.26690441370010376,27,both_train
random_baseline,001077,001395,318,0.20941713452339172,31,both_train
random_baseline,001077,003764,2687,-0.3502776622772217,36,both_train
random_baseline,001098,hehe_8_00000135,963,0.03023272566497326,30,both_train
random_baseline,001103,003138,2035,0.2044321894645691,30,both_train
random_baseline,001105,002422,1317,0.129214808344841,31,both_train
random_baseline,001112,001763,651,0.020326072350144386,29,both_train
random_baseline,001112,shuming_1293_00000193,919,-0.05251488834619522,32,both_train
random_baseline,001114,003393,2279,0.2303922325372696,31,both_train
random_baseline,001120,shuming_155_00000033,1087,0.19887974858283997,39,both_train
random_baseline,001123,shuming_864_00000195,928,0.03247077763080597,30,both_train
random_baseline,001135,002923,1788,-0.03513427823781967,34,both_train
random_baseline,001139,hehe_10_00000044,1095,0.31730180978775024,32,cross_split
random_baseline,001139,shuming_1318_00000225,914,0.13644105195999146,35,both_train
random_baseline,001145,hehe_19_00000013,1132,0.0093200309202075,34,both_train
random_baseline,001164,002260,1096,-0.13982556760311127,29,both_train
random_baseline,001168,hehe_298_000002_074_00000223,945,-0.0752519816160202,36,cross_split
random_baseline,001179,shuming_790_00000023,1156,-0.5932600498199463,31,cross_split
random_baseline,001189,shuming_309_00000310,879,0.016822172328829765,35,both_train
random_baseline,001206,003489,2283,0.08381672203540802,26,both_train
random_baseline,001225,003898,2673,0.18542525172233582,21,cross_split
random_baseline,001227,002509,1282,-0.014225960709154606,28,both_train
random_baseline,001227,003386,2159,0.048803914338350296,31,both_train
random_baseline,001229,001704,475,0.3789477050304413,20,both_train
random_baseline,001229,002547,1318,0.058393776416778564,23,both_train
random_baseline,001257,001411,154,0.1940431296825409,31,cross_split
random_baseline,001257,shuming_1079_00000233,1024,-0.08099415153265,26,cross_split
random_baseline,001260,002750,1490,0.16378219425678253,24,both_val
random_baseline,001260,hehe_222_000002_041_00000099,1161,0.2774452269077301,23,cross_split
random_baseline,001265,001582,317,0.10540741682052612,33,both_train
random_baseline,001279,shuming_430_00000125,1154,-0.20287542045116425,30,cross_split
random_baseline,001313,002437,1124,0.10154891014099121,32,both_train
random_baseline,001324,002308,984,-0.2454649955034256,26,both_train
random_baseline,001326,003425,2099,-0.48221030831336975,34,both_train
random_baseline,001332,shuming_311_00000029,1303,0.12115029990673065,23,both_train
random_baseline,001341,002730,1389,-0.2823813557624817,39,both_train
random_baseline,001341,shuming_562_00000223,1118,0.3986724019050598,39,both_train
random_baseline,001346,003375,2029,0.10285894572734833,29,both_train
random_baseline,001346,shuming_823_00000017,1329,-0.2141217738389969,27,both_train
random_baseline,001351,001833,482,0.1251591145992279,31,both_train
random_baseline,001353,003058,1705,-0.00484471395611763,35,both_train
random_baseline,001353,shuming_554_00000328,1025,0.30704519152641296,27,both_train
random_baseline,001356,003022,1666,0.020245179533958435,35,both_train
