"index","stem","object_count","preview","review_status","error_type","line_numbers","reviewer_notes"
"214","000005_027_00000493","9","images\0214_000005_027_00000493.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"215","000005_028_00000001","3","images\0215_000005_028_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"216","000005_028_00000163","6","images\0216_000005_028_00000163.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"217","000005_029_00000191","7","images\0217_000005_029_00000191.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"218","000005_032_00000001","14","images\0218_000005_032_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"219","000005_032_00000205","13","images\0219_000005_032_00000205.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"220","000005_036_00000001","5","images\0220_000005_036_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"221","000005_036_00000108","4","images\0221_000005_036_00000108.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"222","000005_036_00000215","4","images\0222_000005_036_00000215.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"223","000005_036_00000429","4","images\0223_000005_036_00000429.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"224","00000609","3","images\0224_00000609.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"225","00000615","3","images\0225_00000615.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"226","00000618","3","images\0226_00000618.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"227","00000620","3","images\0227_00000620.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"228","00000622","3","images\0228_00000622.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"229","00000629","4","images\0229_00000629.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"230","00000634","3","images\0230_00000634.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"231","00000638","3","images\0231_00000638.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"232","00000640","3","images\0232_00000640.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"233","00000642","3","images\0233_00000642.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"234","00000643","3","images\0234_00000643.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"235","00000649","3","images\0235_00000649.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"236","00000652","3","images\0236_00000652.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"237","00000658","3","images\0237_00000658.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"238","00000682","3","images\0238_00000682.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"239","000006_002_00000001","11","images\0239_000006_002_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"240","000006_002_00000102","13","images\0240_000006_002_00000102.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"241","000006_004_00000104","10","images\0241_000006_004_00000104.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"242","000006_004_00000207","10","images\0242_000006_004_00000207.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"243","000006_004_00000413","10","images\0243_000006_004_00000413.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"244","000006_005_00000295","7","images\0244_000006_005_00000295.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"245","000006_005_00000393","7","images\0245_000006_005_00000393.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"246","000006_007_00000211","2","images\0246_000006_007_00000211.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"247","000006_007_00000421","1","images\0247_000006_007_00000421.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"248","000006_008_00000001","5","images\0248_000006_008_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"249","000006_008_00000307","2","images\0249_000006_008_00000307.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"250","000006_009_00000089","3","images\0250_000006_009_00000089.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"251","000006_010_00000292","5","images\0251_000006_010_00000292.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"252","000006_010_00000389","6","images\0252_000006_010_00000389.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"253","000006_011_00000307","7","images\0253_000006_011_00000307.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"254","000006_011_00000409","11","images\0254_000006_011_00000409.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"255","000006_012_00000001","13","images\0255_000006_012_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"256","000006_013_00000001","8","images\0256_000006_013_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"257","000006_014_00000409","15","images\0257_000006_014_00000409.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"258","000006_015_00000329","11","images\0258_000006_015_00000329.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"259","000007_004_00000433","2","images\0259_000007_004_00000433.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"260","000007_007_00000038","4","images\0260_000007_007_00000038.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"261","000007_011_00000501","6","images\0261_000007_011_00000501.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"262","000007_015_00000209","1","images\0262_000007_015_00000209.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"263","000007_015_00000313","4","images\0263_000007_015_00000313.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"264","000008_003_00000001","5","images\0264_000008_003_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"265","000008_003_00000235","13","images\0265_000008_003_00000235.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"266","000008_003_00000352","14","images\0266_000008_003_00000352.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"267","000008_003_00000469","11","images\0267_000008_003_00000469.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"268","000008_004_00000001","13","images\0268_000008_004_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"269","000008_004_00000167","7","images\0269_000008_004_00000167.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"270","000008_004_00000665","14","images\0270_000008_004_00000665.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"271","000008_005_00000167","2","images\0271_000008_005_00000167.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"272","000008_005_00000333","2","images\0272_000008_005_00000333.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"273","000008_005_00000665","1","images\0273_000008_005_00000665.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"274","000008_007_00000868","3","images\0274_000008_007_00000868.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"275","000008_012_00000001","4","images\0275_000008_012_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"276","000008_012_00000151","7","images\0276_000008_012_00000151.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"277","000008_013_00000195","3","images\0277_000008_013_00000195.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"278","000008_017_00000001","5","images\0278_000008_017_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"279","000008_021_00000415","6","images\0279_000008_021_00000415.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"280","000008_032_00000001","1","images\0280_000008_032_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"281","000008_033_00000001","4","images\0281_000008_033_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"282","000008_033_00000076","4","images\0282_000008_033_00000076.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"283","000008_035_00000001","1","images\0283_000008_035_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
